,page,/find-a-job,/universal-credit,/government/collections/financial-support-for-businesses-during-coronavirus-covid-19,max,median,mean,min
1149,/working-for-yourself/what-counts-as-self-employed,0.9097735,0.9344275,0.9371961,0.9371961,0.9344275,0.92713237,0.9097735
1150,/vehicle-tax,0.937162,0.90642065,0.91498107,0.937162,0.91498107,0.9195213,0.90642065
1151,/overseas-domestic-worker-visa/apply,0.91840017,0.93714166,0.9252023,0.93714166,0.9252023,0.9269147,0.91840017
1152,/government/publications/fe-choices-about-the-survey,0.91617274,0.92902255,0.9370776,0.9370776,0.92902255,0.92742425,0.91617274
1153,/government/publications/fit-note-guidance-for-employers-and-line-managers/getting-the-most-out-of-the-fit-note-guidance-for-employers-and-line-managers,0.9076615,0.9361213,0.93695813,0.93695813,0.9361213,0.9269137,0.9076615
1154,/global-talent/documents-youll-need-to-apply,0.90880716,0.93068045,0.93689954,0.93689954,0.93068045,0.9254624,0.90880716
1155,/turkish-worker-business-person-settlement/apply,0.90884507,0.93673414,0.92894226,0.93673414,0.92894226,0.92484045,0.90884507
1156,/guidance/16-to-19-bursary-fund-guide-2020-to-2021-academic-year,0.9088376,0.9284708,0.93666697,0.93666697,0.9284708,0.9246585,0.9088376
1157,/government/publications/letters-alleging-online-copyright-infringement/letters-alleging-online-copyright-infringement,0.92255235,0.9236213,0.9366522,0.9366522,0.9236213,0.92760867,0.92255235
1158,/world/portugal,0.9244042,0.9244136,0.93661195,0.93661195,0.9244136,0.9284766,0.9244042
1159,/advanced-learner-loan/bursary-fund,0.93660825,0.90562457,0.91374934,0.93660825,0.91374934,0.9186607,0.90562457
1160,/government/publications/local-authorities-planning-calendar,0.91484904,0.9364215,0.92543143,0.9364215,0.92543143,0.9255673,0.91484904
1161,/guidance/living-in-india,0.9164505,0.9239921,0.936358,0.936358,0.9239921,0.92560023,0.9164505
1162,/estimate-self-assessment-penalties,0.9074383,0.9277749,0.93612146,0.93612146,0.9277749,0.92377824,0.9074383
1163,/government/publications/teach-in-england-if-you-qualified-outside-the-uk/teach-in-england-if-you-qualified-outside-the-uk,0.9197996,0.9360933,0.9309238,0.9360933,0.9309238,0.92893887,0.9197996
1164,/education/hiring-and-training-and-intern-or-trainee,0.93597806,0.91590077,0.9176963,0.93597806,0.9176963,0.9231917,0.91590077
1165,/uk-visa-sponsorship-employers/sponsorship-management-roles,0.91152155,0.9359446,0.92923415,0.9359446,0.92923415,0.92556685,0.91152155
1166,/winter-fuel-payment/print,0.91009504,0.9280545,0.9359445,0.9359445,0.9280545,0.92469805,0.91009504
1167,/paye-for-employers/choose-payroll,0.9175298,0.93594086,0.9253616,0.93594086,0.9253616,0.9262774,0.9175298
1168,/government/publications/skilled-worker-visa-eligible-salary-if-youre-under-26-studying-training-or-in-a-postdoctoral-role/skilled-worker-visa-minimum-salary-if-youre-under-26-studying-training-or-in-a-postdoctoral-role,0.9102439,0.927125,0.93587065,0.93587065,0.927125,0.9244132,0.9102439
1169,/guidance/immigration-rules,0.9358305,0.90785664,0.9127384,0.9358305,0.9127384,0.91880846,0.90785664
1170,/government/publications/form-fgm001-application-for-a-female-genital-mutilation-fgm-protection-order,0.9066657,0.9287524,0.93582225,0.93582225,0.9287524,0.92374676,0.9066657
1171,/apply-coronavirus-test-care-home,0.9075025,0.9282913,0.93581885,0.93581885,0.9282913,0.92387086,0.9075025
1172,/government/publications/example-charitable-objects,0.9166922,0.9256409,0.9357775,0.9357775,0.9256409,0.92603683,0.9166922
1173,/government/publications/screening-tests-for-you-and-your-baby/infectious-diseases,0.9284522,0.9230869,0.9357257,0.9357257,0.9284522,0.9290883,0.9230869
1174,/government/statistics/employment-and-support-allowance-incapacity-benefit-and-severe-disablement-allowance-claims,0.9190413,0.92375547,0.9357007,0.9357007,0.92375547,0.9261658,0.9190413
1175,/government/publications/become-a-magistrate-application-form-guidance-notes,0.91928095,0.9261204,0.93565226,0.93565226,0.9261204,0.92701787,0.91928095
1176,/guidance/mot-testing-service-testing-rules-roles-and-quality-control,0.93564945,0.9202971,0.9315368,0.93564945,0.9315368,0.9291611,0.9202971
1177,/government/publications/immigration-legislation-and-powers-ecb01/ecb01-immigration-legislation-and-powers,0.90735114,0.9268913,0.9356076,0.9356076,0.9268913,0.92328334,0.90735114
1178,/service-standard-reports,0.90672785,0.9280542,0.9355902,0.9355902,0.9280542,0.92345744,0.90672785
1179,/government/publications/child-maintenance-how-a-childs-living-arrangements-can-affect-payments-factsheet/how-your-childs-living-arrangements-affect-child-maintenance,0.9216365,0.9243522,0.9355873,0.9355873,0.9243522,0.92719203,0.9216365
1180,/guidance/daycare-roles-that-must-register-with-ofsted,0.90396154,0.93338585,0.93558013,0.93558013,0.93338585,0.9243092,0.90396154
1181,/government/statistics/uk-house-price-index-england-may-2021/uk-house-price-index-england-may-2021,0.935545,0.9192797,0.9321286,0.935545,0.9321286,0.92898446,0.9192797
1182,/parental-leave/notice-period,0.9223252,0.9230183,0.9354857,0.9354857,0.9230183,0.92694306,0.9223252
1183,/early-retirement-pension/personal-and-workplace-pensions,0.90770006,0.9354813,0.9330634,0.9354813,0.9330634,0.92541486,0.90770006
1184,/replace-cbt-certificate,0.9354728,0.92700773,0.91874063,0.9354728,0.92700773,0.9270737,0.91874063
1185,/ancestry-visa/apply,0.90398055,0.9340284,0.93541306,0.93541306,0.9340284,0.924474,0.90398055
1186,/get-paye-forms-p45-p60,0.9353718,0.9318126,0.9283663,0.9353718,0.9318126,0.93185025,0.9283663
1187,/apply-vehicle-test-certificate-coach-bus,0.91229916,0.93500495,0.93526644,0.93526644,0.93500495,0.92752355,0.91229916
1188,/government/publications/skills-advisory-panels/skills-advisory-panels-list,0.91775364,0.9223442,0.9352649,0.9352649,0.9223442,0.9251209,0.91775364
1189,/guidance/understanding-users-and-their-needs-live-online-course,0.9029162,0.9326515,0.93521845,0.93521845,0.9326515,0.9235954,0.9029162
1190,/guidance/teacher-misconduct-attend-a-professional-conduct-panel-hearing-or-meeting,0.91014004,0.92452717,0.9351756,0.9351756,0.92452717,0.92328095,0.91014004
1191,/government/publications/new-state-pension-if-youve-been-contracted-out-of-additional-state-pension,0.91297024,0.9246476,0.9351566,0.9351566,0.9246476,0.9242582,0.91297024
1192,/new-state-pension/living-and-working-overseas,0.90466577,0.9351143,0.93483955,0.9351143,0.93483955,0.9248732,0.90466577
1193,/government/publications/financial-sanctions-consolidated-list-of-targets,0.9276599,0.92155856,0.9348974,0.9348974,0.9276599,0.9280386,0.92155856
1194,/guidance/tax-professional-development-programme,0.9068738,0.92784,0.93478084,0.93478084,0.92784,0.92316484,0.9068738
1195,/biometric-residence-permits/collect,0.934562,0.92098105,0.93473864,0.93473864,0.934562,0.93009394,0.92098105
1196,/government/organisations/civil-service-resourcing,0.9092746,0.9346886,0.9293878,0.9346886,0.9293878,0.92445034,0.9092746
1197,/contract-types-and-employer-responsibilities/zero-hour-contracts,0.9036213,0.93285275,0.934686,0.934686,0.93285275,0.92372006,0.9036213
1198,/government/organisations/skills-funding-agency,0.91768914,0.93467385,0.9328812,0.93467385,0.9328812,0.92841476,0.91768914
1199,/selling-your-business-your-responsibilities,0.9346204,0.926176,0.91916084,0.9346204,0.926176,0.92665243,0.91916084
1200,/government/organisations/hm-revenue-customs/contact/probate-and-inheritance-tax-enquiries,0.91083854,0.9311982,0.93461204,0.93461204,0.9311982,0.92554957,0.91083854
1201,/motorcycle-cbt/book-cbt-course,0.91475314,0.9233026,0.93456906,0.93456906,0.9233026,0.9242082,0.91475314
1202,/tell-dvla-about-bereavement/keeping-the-vehicle,0.90969545,0.9240718,0.9345367,0.9345367,0.9240718,0.92276794,0.90969545
1203,/tax-on-pension/how-your-tax-is-paid,0.9061439,0.9344835,0.928753,0.9344835,0.928753,0.9231269,0.9061439
1204,/find-postgraduate-teacher-training-courses,0.904896,0.9302145,0.9344046,0.9344046,0.9302145,0.9231717,0.904896
1205,/government/publications/requests-for-personal-data-uk-visas-and-immigration,0.93428534,0.9127686,0.92352664,0.93428534,0.92352664,0.92352694,0.9127686
1206,/government/publications/grounds-for-refusal-criminality,0.9066105,0.9275489,0.93416744,0.93416744,0.9275489,0.92277557,0.9066105
1207,/government/publications/statutory-maternity-pay-employee-not-entitled-form-for-employers,0.92234373,0.92560923,0.9341542,0.9341542,0.92560923,0.92736906,0.92234373
1208,/government/publications/renew-your-passport-online-in-3-easy-steps,0.9111647,0.9239997,0.93410224,0.93410224,0.9239997,0.92308885,0.9111647
1209,/government/publications/malta-how-to-register-for-the-e-residency-card/maltese-eresidence-card-for-uk-nationals-and-their-family-members,0.93075126,0.9298782,0.93404466,0.93404466,0.93075126,0.9315581,0.9298782
1210,/government/statistics/funded-occupational-pension-schemes-in-the-uk-october-2020-to-december-2020,0.9045828,0.93396735,0.93115264,0.93396735,0.93115264,0.9232342,0.9045828
1211,/life-in-the-uk-test,0.929973,0.91986865,0.9339272,0.9339272,0.929973,0.9279229,0.91986865
1212,/right-to-buy-buying-your-council-home/help-and-advice,0.9057209,0.93231624,0.93390745,0.93390745,0.93231624,0.9239815,0.9057209
1213,/how-child-maintenance-is-worked-out/child-maintenance-and-universal-credit,0.9145414,0.92341954,0.9338788,0.9338788,0.92341954,0.92394656,0.9145414
1214,/guidance/bullingdon-prison,0.90581363,0.9254408,0.9338445,0.9338445,0.9254408,0.9216997,0.90581363
1215,/vehicle-tax-direct-debit/renewing,0.913596,0.92164737,0.93381846,0.93381846,0.92164737,0.9230206,0.913596
1216,/government/publications/determining-eligibility-for-blue-badge-and-concessionary-travel,0.9044779,0.9316837,0.93376064,0.93376064,0.9316837,0.9233074,0.9044779
1217,/government/organisations/public-health-agency-northern-ireland,0.91525686,0.92173237,0.9337446,0.9337446,0.92173237,0.92357796,0.91525686
1218,/government/publications/dbs-update-service-applicant-guide/dbs-update-service-applicant-guide,0.9336627,0.9134703,0.9072473,0.9336627,0.9134703,0.91812676,0.9072473
1219,/guidance/calculate-how-much-you-can-claim-using-the-coronavirus-job-retention-scheme,0.89993954,0.9335854,0.9302927,0.9335854,0.9302927,0.9212726,0.89993954
1220,/state-pension-if-you-retire-abroad/report-a-change-in-your-circumstances,0.93356055,0.92589456,0.9311907,0.93356055,0.9311907,0.9302153,0.92589456
1221,/temporary-worker-charity-worker-visa/extend-your-visa,0.92087656,0.92342526,0.93354744,0.93354744,0.92342526,0.92594975,0.92087656
1222,/unclaimed-estates-bona-vacantia/who-to-contact,0.9275195,0.9227111,0.9333949,0.9333949,0.9275195,0.9278752,0.9227111
1223,/government/publications/south-east-training-estate-firing-times/ash-ranges-firing-times-for-july-2021,0.9073096,0.92370963,0.9332954,0.9332954,0.92370963,0.9214382,0.9073096
1224,/government/publications/whittington-ranges-firing-times/whittington-range-complex-firing-times-2-july-to-16-july-2021,0.90684104,0.9267193,0.93322474,0.93322474,0.9267193,0.9222617,0.90684104
1225,/guidance/immigration-rules/immigration-rules-appendix-koll,0.92691666,0.93305576,0.92035085,0.93305576,0.92691666,0.92677444,0.92035085
1226,/care-to-learn/applying-for-care-to-learn,0.9151901,0.9218264,0.933022,0.933022,0.9218264,0.9233462,0.9151901
1227,/appeal-qualification-result,0.93289524,0.91735,0.92625964,0.93289524,0.92625964,0.92550164,0.91735
1228,/motorcycle-cbt/how-training-works,0.9071614,0.92229515,0.9328696,0.9328696,0.92229515,0.9207754,0.9071614
1229,/expenses-and-benefits-works-bus-services,0.9101324,0.920935,0.9328643,0.9328643,0.920935,0.9213106,0.9101324
1230,/foreign-travel-advice/norway/terrorism,0.92202425,0.9327687,0.9276132,0.9327687,0.9276132,0.9274687,0.92202425
1231,/help-eu-settlement-scheme,0.9188647,0.9327492,0.92459685,0.9327492,0.92459685,0.9254036,0.9188647
1232,/guidance/calculating-the-minimum-wage/calculating-the-minimum-wage,0.920108,0.92573416,0.9327402,0.9327402,0.92573416,0.92619413,0.920108
1233,/topic/schools-colleges-childrens-services/early-years,0.9051926,0.92503846,0.9326559,0.9326559,0.92503846,0.92096233,0.9051926
1234,/health-and-social-care/health-protection-infectious-diseases,0.9248451,0.92012364,0.93262017,0.93262017,0.9248451,0.92586297,0.92012364
1235,/going-and-being-abroad,0.90469503,0.927897,0.9325153,0.9325153,0.927897,0.92170244,0.90469503
1236,/government/organisations/london-and-continental-railways-ltd,0.8994014,0.9325037,0.9266543,0.9325037,0.9266543,0.91951984,0.8994014
1237,/guidance/sign-up-to-tax-free-childcare-if-youre-a-childcare-provider,0.91063076,0.91995746,0.9323654,0.9323654,0.91995746,0.92098457,0.91063076
1238,/settled-status-eu-citizens-families/family-member-eligible-person-from-northern-ireland,0.93232703,0.91667336,0.90963626,0.93232703,0.91667336,0.9195456,0.90963626
1239,/entering-staying-uk/settlement,0.90748835,0.9220168,0.93229306,0.93229306,0.9220168,0.92059946,0.90748835
1240,/government/publications/statutory-sick-pay-tables-for-linking-periods-of-incapacity-for-work,0.92114705,0.9181884,0.9322827,0.9322827,0.92114705,0.9238727,0.9181884
1241,/guidance/register-land-you-use-to-keep-livestock,0.91658103,0.9320809,0.9271459,0.9320809,0.9271459,0.9252693,0.91658103
1242,/government/publications/application-to-settle-in-the-uk-form-setm,0.9256948,0.9181873,0.93198204,0.93198204,0.9256948,0.925288,0.9181873
1243,/applying-for-probate,0.90046984,0.9318909,0.92426884,0.9318909,0.92426884,0.91887647,0.90046984
1244,/government/publications/statutory-sick-pay-employee-not-entitled-form-for-employers,0.8977999,0.93161786,0.92526716,0.93161786,0.92526716,0.9182283,0.8977999
1245,/guidance/vat-guide-notice-700,0.9036813,0.9315006,0.9242442,0.9315006,0.9242442,0.9198087,0.9036813
1246,/government/publications/the-graduate-route-information-for-international-students,0.90423155,0.92294365,0.93135834,0.93135834,0.92294365,0.91951114,0.90423155
1247,/tax-credits-calculator,0.8976258,0.93132854,0.92820764,0.93132854,0.92820764,0.91905403,0.8976258
1248,/moving-from-benefits-to-work/help-for-parents-and-carers,0.90452534,0.9299675,0.93130577,0.93130577,0.9299675,0.9219329,0.90452534
1249,/cyfrifiannell-credyd-pensiwn,0.9087873,0.9191067,0.93123287,0.93123287,0.9191067,0.91970897,0.9087873
1250,/government/statistics/c-difficile-infection-monthly-data-by-prior-trust-exposure,0.92320895,0.9172169,0.93117905,0.93117905,0.92320895,0.92386836,0.9172169
1251,/government/publications/uk-points-based-immigration-system-further-details-statement/uk-points-based-immigration-system-further-details-statement,0.9125105,0.92166626,0.9311766,0.9311766,0.92166626,0.92178446,0.9125105
1252,/guidance/hmcts-weekly-operational-summary,0.9274247,0.9257813,0.9311293,0.9311293,0.9274247,0.9281118,0.9257813
1253,/calculate-your-business-rates,0.91110355,0.91846967,0.93109155,0.93109155,0.91846967,0.92022157,0.91110355
1254,/volunteer-as-a-coastguard,0.93106806,0.90824014,0.91342044,0.93106806,0.91342044,0.91757625,0.90824014
1255,/book-your-instructor-theory-test,0.9310619,0.92584735,0.9164168,0.9310619,0.92584735,0.92444205,0.9164168
1256,/government/collections/fcdo-commercial-pipeline-data,0.93104553,0.91304475,0.9170297,0.93104553,0.9170297,0.92037326,0.91304475
1257,/find-coronavirus-support,0.89705867,0.9308808,0.9243296,0.9308808,0.9243296,0.917423,0.89705867
1258,/mature-student-university-funding,0.9003698,0.9308531,0.92318124,0.9308531,0.92318124,0.91813475,0.9003698
1259,/government/collections/right-to-work-checks-employer-guidance,0.8995496,0.9274159,0.93077713,0.93077713,0.9274159,0.91924757,0.8995496
1260,/apply-home-equipment-for-disabled,0.9041326,0.92493165,0.9307637,0.9307637,0.92493165,0.9199427,0.9041326
1261,/foreign-travel-advice/taiwan,0.9012207,0.928131,0.9307011,0.9307011,0.928131,0.92001754,0.9012207
1262,/government/organisations/hm-revenue-customs/contact/national-insurance-enquiries-for-non-uk-residents,0.9002,0.9306568,0.92439324,0.9306568,0.92439324,0.9184167,0.9002
1263,/recover-statutory-payments/if-you-cant-afford-to-make-payments,0.90269667,0.9207329,0.93064636,0.93064636,0.9207329,0.9180253,0.90269667
1264,/expenses-if-youre-self-employed/travel,0.91389066,0.917184,0.9306412,0.9306412,0.917184,0.920572,0.91389066
1265,/driver-cpc-training/finding-training-courses,0.9009711,0.92423224,0.9305853,0.9305853,0.92423224,0.91859627,0.9009711
1266,/expenses-and-benefits-company-cars/what-to-report-and-pay,0.90188146,0.92415667,0.9305234,0.9305234,0.92415667,0.9188538,0.90188146
1267,/driving-lessons-learning-to-drive,0.9039687,0.9260549,0.93051994,0.93051994,0.9260549,0.9201811,0.9039687
1268,/where-registered-disabled-drivers-can-park,0.905143,0.9304689,0.9196903,0.9304689,0.9196903,0.9184341,0.905143
1269,/government/publications/update-service-privacy-policy/update-service-privacy-policy,0.91515565,0.9166833,0.9304659,0.9304659,0.9166833,0.92076826,0.91515565
1270,/guidance/people-connected-with-ofsted-registered-childcare,0.89960253,0.92836213,0.930435,0.930435,0.92836213,0.91946656,0.89960253
1271,/business/local-enterprise-partnerships-leps-and-enterprise-zones,0.91897255,0.91702783,0.9304213,0.9304213,0.91897255,0.9221406,0.91702783
1272,/hmrc-internal-manuals/complaints-handling-guidance/chg315,0.9248201,0.9169311,0.93039244,0.93039244,0.9248201,0.9240479,0.9169311
1273,/government/publications/key-facts-about-apprenticeships/key-facts-about-apprenticeships,0.9089036,0.91763264,0.93038017,0.93038017,0.91763264,0.9189721,0.9089036
1274,/government/publications/employment-and-support-allowance-permitted-work-form,0.9278369,0.9206233,0.9303567,0.9303567,0.9278369,0.92627233,0.9206233
1275,/school-uniform,0.9133956,0.9303554,0.9233184,0.9303554,0.9233184,0.9223564,0.9133956
1276,/compensation-after-accident-or-injury,0.9180597,0.91603255,0.9303024,0.9303024,0.9180597,0.9214649,0.91603255
1277,/topic/immigration-operational-guidance/visitors,0.91219705,0.930226,0.91736305,0.930226,0.91736305,0.9199287,0.91219705
1278,/government/publications/relevant-offences-list-for-scotland/relevant-offences-list-for-scotland,0.9126051,0.9173424,0.9302017,0.9302017,0.9173424,0.9200497,0.9126051
1279,/government/publications/procedures-for-dealing-with-agents-appointees-attorneys-deputies-and-third-parties,0.9276486,0.9158488,0.93018466,0.93018466,0.9276486,0.9245607,0.9158488
1280,/guidance/vat-on-land-and-property-notice-742,0.92425144,0.9166061,0.93014896,0.93014896,0.92425144,0.92366886,0.9166061
1281,/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do.cy,0.90400344,0.9300456,0.91775906,0.9300456,0.91775906,0.9172694,0.90400344
1282,/government/publications/analysis-function-career-framework/government-analysis-function-career-framework-html-version,0.9192171,0.93002266,0.9197288,0.93002266,0.9197288,0.92298955,0.9192171
1283,/definition-of-disability-under-equality-act-2010,0.8961121,0.9299743,0.9258454,0.9299743,0.9258454,0.91731054,0.8961121
1284,/government/organisations/fcdo-services,0.9000741,0.9240116,0.9298744,0.9298744,0.9240116,0.9179867,0.9000741
1285,/guidance/state-aid,0.9030395,0.9214884,0.92986244,0.92986244,0.9214884,0.91813016,0.9030395
1286,/claim-tax-credits,0.8961573,0.92979753,0.9228563,0.92979753,0.9228563,0.91627043,0.8961573
1287,/government/publications/employing-disabled-people-and-people-with-health-conditions/employing-disabled-people-and-people-with-health-conditions,0.89630383,0.92978305,0.92326,0.92978305,0.92326,0.9164489,0.89630383
1288,/government/publications/national-insurance-application-for-national-insurance-credits-modca1,0.90000075,0.9232165,0.9297696,0.9297696,0.9232165,0.9176623,0.90000075
1289,/government/publications/form-te9-witness-statement-unpaid-penalty-charge-parking,0.92975605,0.8981473,0.9070786,0.92975605,0.9070786,0.9116607,0.8981473
1290,/remove-charity-register,0.91659313,0.9160787,0.9297347,0.9297347,0.91659313,0.9208022,0.9160787
1291,/government/organisations/department-for-transport,0.9165805,0.92967147,0.9294367,0.92967147,0.9294367,0.92522955,0.9165805
1292,/government/publications/adult-education-budget-funding-and-performance-management-rules-2017-to-2018,0.9296475,0.9106542,0.9238479,0.9296475,0.9238479,0.9213832,0.9106542
1293,/foreign-travel-advice/barbados,0.9206232,0.9232624,0.9296467,0.9296467,0.9232624,0.9245108,0.9206232
1294,/photos-for-passports,0.9063664,0.929549,0.9244676,0.929549,0.9244676,0.92012763,0.9063664
1295,/government/organisations/immigration-enforcement/about/recruitment,0.92073923,0.9153726,0.9295353,0.9295353,0.92073923,0.9218824,0.9153726
1296,/government/publications/universal-credit-alternative-payment-arrangements/alternative-payment-arrangements,0.8997636,0.92949647,0.926497,0.92949647,0.926497,0.9185857,0.8997636
1297,/individual-savings-accounts/withdrawing-your-money,0.9009794,0.9208303,0.92947423,0.92947423,0.9208303,0.9170947,0.9009794
1298,/disabled-students-allowances-assessment-centre,0.9046381,0.9294117,0.92359143,0.9294117,0.92359143,0.9192138,0.9046381
1299,/foreign-travel-advice/netherlands/travel-advice-help-and-support,0.90006137,0.9293904,0.92041403,0.9293904,0.92041403,0.9166219,0.90006137
1300,/guidance/british-forces-post-office-services,0.9023087,0.91924053,0.9293767,0.9293767,0.91924053,0.9169753,0.9023087
1301,/government/statistics/national-dna-database-statistics,0.9089369,0.9182658,0.92937434,0.92937434,0.9182658,0.918859,0.9089369
1302,/topic/local-government/councils-elections,0.91179454,0.92162615,0.92930627,0.92930627,0.92162615,0.920909,0.91179454
1303,/welfare/disability,0.9124411,0.9292969,0.9243145,0.9292969,0.9243145,0.9220175,0.9124411
1304,/world/jamaica,0.90145975,0.92043513,0.92929167,0.92929167,0.92043513,0.9170622,0.90145975
1305,/government/publications/permitted-development-rights-for-householders-technical-guidance,0.9109062,0.9168898,0.92921007,0.92921007,0.9168898,0.91900206,0.9109062
1306,/government/publications/maternity-benefits-technical-guidance,0.9118192,0.91698575,0.9291489,0.9291489,0.91698575,0.91931796,0.9118192
1307,/housing-association-homes/complaints,0.8982517,0.9291376,0.92565525,0.9291376,0.92565525,0.9176815,0.8982517
1308,/government/publications/uk-digital-identity-attributes-trust-framework-updated-version/uk-digital-identity-and-attributes-trust-framework-delegated-authority-guidance,0.9003474,0.92911726,0.91901493,0.92911726,0.91901493,0.91615987,0.9003474
1309,/doctoral-loan/eligibility,0.899779,0.92909396,0.91704273,0.92909396,0.91704273,0.9153052,0.899779
1310,/government/publications/australia-consular-fees--3,0.9029018,0.91839236,0.9290773,0.9290773,0.91839236,0.9167905,0.9029018
1311,/reduced-rate-election-payroll,0.91762966,0.9290605,0.9154658,0.9290605,0.91762966,0.92071867,0.9154658
1312,/guidance/prepare-for-changes-to-the-off-payroll-working-rules-ir35,0.9071548,0.9168364,0.9290358,0.9290358,0.9168364,0.9176757,0.9071548
1313,/government/publications/universal-credit-budgeting-advances-equality-impact-assessment,0.8981937,0.9290165,0.9195475,0.9290165,0.9195475,0.91558594,0.8981937
1314,/apply-for-student-finance/change-an-application,0.9049027,0.92899764,0.9187181,0.92899764,0.9187181,0.9175394,0.9049027
1315,/government/organisations/civil-service-hr,0.9163461,0.92491615,0.9289928,0.9289928,0.92491615,0.92341834,0.9163461
1316,/personalised-vehicle-registration-numbers/renew-private-number-certificate,0.912339,0.9165803,0.92898905,0.92898905,0.9165803,0.91930276,0.912339
1317,/government/publications/new-enterprise-allowance-phase-2-provider-guidance/new-enterprise-allowance-phase-2-provider-guidance,0.9066962,0.92896646,0.92798126,0.92896646,0.92798126,0.9212146,0.9066962
1318,/government/publications/jobseekers-allowance-provision-for-the-50-rr766,0.90635484,0.917763,0.928935,0.928935,0.917763,0.9176843,0.90635484
1319,/confirm-identity-online-for-passport-application/how-to-confirm-someones-identity,0.9109236,0.9156863,0.9289126,0.9289126,0.9156863,0.9185075,0.9109236
1320,/employment/workplace-personal-pensions,0.9016085,0.92257226,0.92884827,0.92884827,0.92257226,0.9176764,0.9016085
1321,/topic/transport/traffic-road-management,0.89850956,0.9274844,0.92878723,0.92878723,0.9274844,0.9182604,0.89850956
1322,/government/consultations/simpler-annual-benefit-statements-for-workplace-pensions/simpler-annual-benefit-statements,0.89472175,0.9252169,0.9286947,0.9286947,0.9252169,0.9162111,0.89472175
1323,/government/publications/turkey-list-of-lawyers,0.8997051,0.922273,0.9286527,0.9286527,0.922273,0.916877,0.8997051
1324,/vat-returns/deadlines,0.9179203,0.914463,0.9285415,0.9285415,0.9179203,0.9203083,0.914463
1325,/tell-employer-or-college-about-criminal-record/community-service,0.9116702,0.9186777,0.92851615,0.92851615,0.9186777,0.9196213,0.9116702
1326,/hmrc-internal-manuals/capital-gains-manual/cg22400p,0.9116844,0.91506106,0.9285014,0.9285014,0.91506106,0.9184156,0.9116844
1327,/government/publications/access-to-work-guide-for-employers,0.8936838,0.9284252,0.923615,0.9284252,0.923615,0.9152413,0.8936838
1328,/foreign-travel-advice/jamaica,0.92838985,0.9148774,0.9281372,0.92838985,0.9281372,0.9238014,0.9148774
1329,/over-80-pension/eligibility,0.9014629,0.921986,0.9283882,0.9283882,0.921986,0.917279,0.9014629
1330,/childcare-grant,0.89840937,0.92160594,0.92837065,0.92837065,0.92160594,0.91612864,0.89840937
1331,/learn-to-drive-a-car,0.8947361,0.92833483,0.92236197,0.92833483,0.92236197,0.91514426,0.8947361
1332,/government/publications/removal-from-register-of-apprenticeship-training-providers,0.8962012,0.9237161,0.92824435,0.92824435,0.9237161,0.91605395,0.8962012
1333,/topic/defence-armed-forces/support-services-military-defence-personnel-families,0.9049233,0.91606444,0.92820567,0.92820567,0.91606444,0.9163978,0.9049233
1334,/report-hate-crime,0.9074179,0.915068,0.9281658,0.9281658,0.915068,0.91688395,0.9074179
1335,/minimum-wage-different-types-work/paid-an-annual-salary,0.9176873,0.92770666,0.92816013,0.92816013,0.92770666,0.92451805,0.9176873
1336,/government/organisations/crown-commercial-service,0.9134431,0.914177,0.92814887,0.92814887,0.914177,0.9185896,0.9134431
1337,/government/publications/qatar-consular-fees,0.9176853,0.91405016,0.92814165,0.92814165,0.9176853,0.919959,0.91405016
1338,/government/publications/breast-screening-helping-women-decide/nhs-breast-screening-helping-you-decide,0.9146933,0.91860855,0.9280899,0.9280899,0.91860855,0.92046386,0.9146933
1339,/government/statistics/child-support-agency-quarterly-summary-of-statistics-march-2021-experimental/child-support-agency-quarterly-summary-of-statistics-march-2021-experimental,0.8987116,0.9194333,0.92801964,0.92801964,0.9194333,0.91538817,0.8987116
1340,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm11720,0.8956626,0.9233176,0.92801654,0.92801654,0.9233176,0.9156656,0.8956626
1341,/topic/legal-aid-for-providers,0.92801106,0.91346836,0.9063979,0.92801106,0.91346836,0.9159591,0.9063979
1342,/guidance/digital-and-online-services,0.8943225,0.92799217,0.92360413,0.92799217,0.92360413,0.91530627,0.8943225
1343,/browse/driving/parking-public-transport-environment,0.920963,0.9132875,0.927958,0.927958,0.920963,0.92073613,0.9132875
1344,/money-property-when-relationship-ends,0.89361775,0.9278731,0.9236221,0.9278731,0.9236221,0.91503763,0.89361775
1345,/get-help-savings-low-income,0.900113,0.9278068,0.92350584,0.9278068,0.92350584,0.91714185,0.900113
1346,/protests-and-marches-letting-the-police-know,0.9277531,0.89567447,0.8988928,0.9277531,0.8988928,0.9074401,0.89567447
1347,/government/publications/mefloquine-advice-service-for-former-and-serving-personnel/mefloquine-advice-service-for-former-and-serving-personnel,0.9004333,0.92356473,0.9276306,0.9276306,0.92356473,0.91720957,0.9004333
1348,/mandatory-reconsideration/if-you-disagree-with-the-outcome,0.89735425,0.9276047,0.9220035,0.9276047,0.9220035,0.9156542,0.89735425
1349,/tax-foreign-income/study-in-the-uk,0.8964746,0.92020065,0.92758757,0.92758757,0.92020065,0.9147542,0.8964746
1350,/government/publications/form-bota-guidance,0.903804,0.91758317,0.9275799,0.9275799,0.91758317,0.9163224,0.903804
1351,/report-derelict-abandoned-building,0.9074333,0.9152696,0.92757446,0.92757446,0.9152696,0.9167591,0.9074333
